File id,Answer,result,None,Right,Left,   ,Epoch,Batchsize,Image Size,Learning rate,test acc
N_354_extract_8 6 11 2.jpg,N,N,99.54,0.45,0.01,,60,32,150,0.0001,96.857
N_354_extract_8 6 11 29.jpg,N,N,99.73,0.18,0.09,,60,32,150,0.0001,96.857
N_354_extract_8 6 9 35.jpg,N,N,99.94,0.06,0.0,,60,32,150,0.0001,96.857
N_355_extract_8 6 11 2.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_355_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_355_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_356_extract_8 6 11 2.jpg,N,N,99.96,0.02,0.01,,60,32,150,0.0001,96.857
N_356_extract_8 6 11 29.jpg,N,N,99.9,0.07,0.03,,60,32,150,0.0001,96.857
N_356_extract_8 6 9 35.jpg,N,N,99.92,0.07,0.01,,60,32,150,0.0001,96.857
N_357_extract_8 6 11 2.jpg,N,N,99.92,0.08,0.01,,60,32,150,0.0001,96.857
N_357_extract_8 6 11 29.jpg,N,N,99.97,0.02,0.01,,60,32,150,0.0001,96.857
N_357_extract_8 6 9 35.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_358_extract_8 6 11 2.jpg,N,N,99.98,0.02,0.01,,60,32,150,0.0001,96.857
N_358_extract_8 6 11 29.jpg,N,N,99.89,0.1,0.01,,60,32,150,0.0001,96.857
N_358_extract_8 6 9 35.jpg,N,N,99.97,0.02,0.01,,60,32,150,0.0001,96.857
N_359_extract_8 6 11 2.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_359_extract_8 6 11 29.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_359_extract_8 6 9 35.jpg,N,N,99.91,0.07,0.02,,60,32,150,0.0001,96.857
N_35_extract_8 6 10 41.jpg,N,N,99.94,0.05,0.0,,60,32,150,0.0001,96.857
N_35_extract_8 6 11 2.jpg,N,N,99.93,0.06,0.01,,60,32,150,0.0001,96.857
N_35_extract_8 6 11 29.jpg,N,N,98.84,0.86,0.29,,60,32,150,0.0001,96.857
N_35_extract_8 6 9 35.jpg,N,N,99.44,0.06,0.5,,60,32,150,0.0001,96.857
N_360_extract_8 6 11 2.jpg,N,N,99.97,0.01,0.02,,60,32,150,0.0001,96.857
N_360_extract_8 6 11 29.jpg,N,N,99.97,0.03,0.0,,60,32,150,0.0001,96.857
N_360_extract_8 6 9 35.jpg,N,N,99.59,0.32,0.1,,60,32,150,0.0001,96.857
N_361_extract_8 6 11 2.jpg,N,N,99.92,0.02,0.06,,60,32,150,0.0001,96.857
N_361_extract_8 6 11 29.jpg,N,N,99.54,0.41,0.06,,60,32,150,0.0001,96.857
N_361_extract_8 6 9 35.jpg,N,N,99.83,0.11,0.06,,60,32,150,0.0001,96.857
N_362_extract_8 6 11 2.jpg,N,N,99.9,0.03,0.07,,60,32,150,0.0001,96.857
N_362_extract_8 6 11 29.jpg,N,N,99.2,0.66,0.14,,60,32,150,0.0001,96.857
N_362_extract_8 6 9 35.jpg,N,N,98.38,1.45,0.17,,60,32,150,0.0001,96.857
N_363_extract_8 6 11 2.jpg,N,N,99.96,0.02,0.02,,60,32,150,0.0001,96.857
N_363_extract_8 6 11 29.jpg,N,N,98.58,1.22,0.2,,60,32,150,0.0001,96.857
N_363_extract_8 6 9 35.jpg,N,N,63.3,35.47,1.23,,60,32,150,0.0001,96.857
N_364_extract_8 6 11 2.jpg,N,N,90.33,8.08,1.6,,60,32,150,0.0001,96.857
N_364_extract_8 6 11 29.jpg,N,N,99.64,0.31,0.05,,60,32,150,0.0001,96.857
N_364_extract_8 6 9 35.jpg,N,R,17.09,80.13,2.78,,60,32,150,0.0001,96.857
N_365_extract_8 6 11 2.jpg,N,N,97.4,0.97,1.63,,60,32,150,0.0001,96.857
N_365_extract_8 6 11 29.jpg,N,N,99.82,0.14,0.04,,60,32,150,0.0001,96.857
N_365_extract_8 6 9 35.jpg,N,R,7.09,91.6,1.32,,60,32,150,0.0001,96.857
N_366_extract_8 6 11 2.jpg,N,N,99.24,0.44,0.32,,60,32,150,0.0001,96.857
N_366_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_366_extract_8 6 9 35.jpg,N,R,29.59,69.79,0.62,,60,32,150,0.0001,96.857
N_367_extract_8 6 11 2.jpg,N,N,99.95,0.03,0.03,,60,32,150,0.0001,96.857
N_367_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_367_extract_8 6 9 35.jpg,N,R,40.0,58.51,1.49,,60,32,150,0.0001,96.857
N_368_extract_8 6 11 2.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_368_extract_8 6 11 29.jpg,N,N,99.61,0.32,0.08,,60,32,150,0.0001,96.857
N_368_extract_8 6 9 35.jpg,N,R,28.35,68.14,3.51,,60,32,150,0.0001,96.857
N_369_extract_8 6 11 2.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_369_extract_8 6 11 29.jpg,N,N,99.96,0.03,0.0,,60,32,150,0.0001,96.857
N_369_extract_8 6 9 35.jpg,N,N,57.64,41.9,0.47,,60,32,150,0.0001,96.857
N_36_extract_8 6 10 41.jpg,N,N,99.54,0.45,0.0,,60,32,150,0.0001,96.857
N_36_extract_8 6 11 2.jpg,N,N,96.05,1.86,2.09,,60,32,150,0.0001,96.857
N_36_extract_8 6 11 29.jpg,N,N,99.63,0.28,0.09,,60,32,150,0.0001,96.857
N_36_extract_8 6 9 35.jpg,N,N,99.87,0.01,0.12,,60,32,150,0.0001,96.857
N_370_extract_8 6 11 2.jpg,N,N,99.87,0.09,0.04,,60,32,150,0.0001,96.857
N_370_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_370_extract_8 6 9 35.jpg,N,N,61.44,38.1,0.46,,60,32,150,0.0001,96.857
N_371_extract_8 6 11 2.jpg,N,N,99.96,0.03,0.01,,60,32,150,0.0001,96.857
N_371_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_371_extract_8 6 9 35.jpg,N,N,86.29,13.65,0.05,,60,32,150,0.0001,96.857
N_372_extract_8 6 11 2.jpg,N,N,99.55,0.36,0.09,,60,32,150,0.0001,96.857
N_372_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_372_extract_8 6 9 35.jpg,N,N,89.34,10.64,0.02,,60,32,150,0.0001,96.857
N_373_extract_8 6 11 2.jpg,N,N,99.93,0.02,0.06,,60,32,150,0.0001,96.857
N_373_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_373_extract_8 6 9 35.jpg,N,N,96.75,3.23,0.02,,60,32,150,0.0001,96.857
N_374_extract_8 6 11 2.jpg,N,N,99.91,0.07,0.02,,60,32,150,0.0001,96.857
N_374_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_374_extract_8 6 9 35.jpg,N,N,99.35,0.62,0.03,,60,32,150,0.0001,96.857
N_375_extract_8 6 11 2.jpg,N,N,99.83,0.14,0.03,,60,32,150,0.0001,96.857
N_375_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_375_extract_8 6 9 35.jpg,N,N,99.52,0.47,0.01,,60,32,150,0.0001,96.857
N_376_extract_8 6 11 2.jpg,N,N,99.78,0.19,0.03,,60,32,150,0.0001,96.857
N_376_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_376_extract_8 6 9 35.jpg,N,N,99.86,0.14,0.0,,60,32,150,0.0001,96.857
N_377_extract_8 6 11 2.jpg,N,N,99.61,0.13,0.26,,60,32,150,0.0001,96.857
N_377_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_377_extract_8 6 9 35.jpg,N,N,99.71,0.27,0.02,,60,32,150,0.0001,96.857
N_378_extract_8 6 11 2.jpg,N,N,99.93,0.04,0.03,,60,32,150,0.0001,96.857
N_378_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_378_extract_8 6 9 35.jpg,N,N,99.85,0.07,0.08,,60,32,150,0.0001,96.857
N_379_extract_8 6 11 2.jpg,N,N,99.88,0.12,0.01,,60,32,150,0.0001,96.857
N_379_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_379_extract_8 6 9 35.jpg,N,N,99.03,0.26,0.7,,60,32,150,0.0001,96.857
N_37_extract_8 6 10 41.jpg,N,N,99.65,0.34,0.0,,60,32,150,0.0001,96.857
N_37_extract_8 6 11 2.jpg,N,N,95.62,4.3,0.08,,60,32,150,0.0001,96.857
N_37_extract_8 6 11 29.jpg,N,N,99.71,0.27,0.03,,60,32,150,0.0001,96.857
N_37_extract_8 6 9 35.jpg,N,N,98.58,0.13,1.29,,60,32,150,0.0001,96.857
N_380_extract_8 6 11 2.jpg,N,N,97.49,2.48,0.03,,60,32,150,0.0001,96.857
N_380_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_380_extract_8 6 9 35.jpg,N,N,99.89,0.04,0.07,,60,32,150,0.0001,96.857
N_381_extract_8 6 11 2.jpg,N,N,94.1,5.81,0.09,,60,32,150,0.0001,96.857
N_381_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_381_extract_8 6 9 35.jpg,N,N,99.97,0.02,0.0,,60,32,150,0.0001,96.857
N_382_extract_8 6 11 2.jpg,N,N,96.86,3.12,0.01,,60,32,150,0.0001,96.857
N_382_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_382_extract_8 6 9 35.jpg,N,N,99.94,0.06,0.0,,60,32,150,0.0001,96.857
N_383_extract_8 6 11 2.jpg,N,N,99.08,0.61,0.31,,60,32,150,0.0001,96.857
N_383_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_383_extract_8 6 9 35.jpg,N,N,99.93,0.05,0.01,,60,32,150,0.0001,96.857
N_384_extract_8 6 11 2.jpg,N,N,99.89,0.08,0.03,,60,32,150,0.0001,96.857
N_384_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_384_extract_8 6 9 35.jpg,N,N,99.82,0.17,0.02,,60,32,150,0.0001,96.857
N_385_extract_8 6 11 2.jpg,N,N,99.31,0.68,0.01,,60,32,150,0.0001,96.857
N_385_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_385_extract_8 6 9 35.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_386_extract_8 6 11 2.jpg,N,N,98.28,1.71,0.01,,60,32,150,0.0001,96.857
N_386_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_386_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_387_extract_8 6 11 2.jpg,N,N,97.62,2.35,0.04,,60,32,150,0.0001,96.857
N_387_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_387_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_388_extract_8 6 11 2.jpg,N,N,99.67,0.31,0.01,,60,32,150,0.0001,96.857
N_388_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_388_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_389_extract_8 6 11 2.jpg,N,N,99.91,0.06,0.02,,60,32,150,0.0001,96.857
N_389_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_389_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_38_extract_8 6 10 41.jpg,N,N,99.68,0.32,0.0,,60,32,150,0.0001,96.857
N_38_extract_8 6 11 2.jpg,N,N,99.82,0.14,0.04,,60,32,150,0.0001,96.857
N_38_extract_8 6 11 29.jpg,N,N,99.39,0.54,0.07,,60,32,150,0.0001,96.857
N_38_extract_8 6 9 35.jpg,N,N,77.98,0.23,21.79,,60,32,150,0.0001,96.857
N_390_extract_8 6 11 2.jpg,N,N,98.87,1.0,0.13,,60,32,150,0.0001,96.857
N_390_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_390_extract_8 6 9 35.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_391_extract_8 6 11 2.jpg,N,N,99.22,0.73,0.05,,60,32,150,0.0001,96.857
N_391_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_391_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_392_extract_8 6 11 2.jpg,N,N,99.86,0.08,0.06,,60,32,150,0.0001,96.857
N_392_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_392_extract_8 6 9 35.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_393_extract_8 6 11 2.jpg,N,N,99.54,0.36,0.1,,60,32,150,0.0001,96.857
N_393_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_393_extract_8 6 9 35.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_394_extract_8 6 11 2.jpg,N,N,99.97,0.03,0.0,,60,32,150,0.0001,96.857
N_394_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_394_extract_8 6 9 35.jpg,N,N,99.96,0.04,0.01,,60,32,150,0.0001,96.857
N_395_extract_8 6 11 2.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_395_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_395_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_396_extract_8 6 11 2.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_396_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_396_extract_8 6 9 35.jpg,N,N,99.95,0.04,0.02,,60,32,150,0.0001,96.857
N_397_extract_8 6 11 2.jpg,N,N,99.96,0.04,0.0,,60,32,150,0.0001,96.857
N_397_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_397_extract_8 6 9 35.jpg,N,N,99.68,0.23,0.09,,60,32,150,0.0001,96.857
N_398_extract_8 6 11 2.jpg,N,N,99.29,0.69,0.02,,60,32,150,0.0001,96.857
N_398_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_398_extract_8 6 9 35.jpg,N,N,98.83,0.7,0.47,,60,32,150,0.0001,96.857
N_399_extract_8 6 11 2.jpg,N,N,98.89,1.08,0.03,,60,32,150,0.0001,96.857
N_399_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_399_extract_8 6 9 35.jpg,N,N,94.31,5.29,0.4,,60,32,150,0.0001,96.857
N_39_extract_8 6 10 41.jpg,N,N,99.66,0.34,0.0,,60,32,150,0.0001,96.857
N_39_extract_8 6 11 2.jpg,N,N,98.85,1.12,0.02,,60,32,150,0.0001,96.857
N_39_extract_8 6 11 29.jpg,N,N,99.57,0.42,0.01,,60,32,150,0.0001,96.857
N_39_extract_8 6 9 35.jpg,N,N,56.14,1.09,42.76,,60,32,150,0.0001,96.857
N_3_extract_8 6 10 41.jpg,N,N,99.87,0.1,0.04,,60,32,150,0.0001,96.857
N_3_extract_8 6 11 2.jpg,N,N,66.47,27.39,6.14,,60,32,150,0.0001,96.857
N_3_extract_8 6 11 29.jpg,N,N,98.02,1.96,0.02,,60,32,150,0.0001,96.857
N_400_extract_8 6 11 2.jpg,N,N,98.22,1.76,0.02,,60,32,150,0.0001,96.857
N_400_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_400_extract_8 6 9 35.jpg,N,N,95.03,4.43,0.53,,60,32,150,0.0001,96.857
N_401_extract_8 6 11 2.jpg,N,N,99.58,0.41,0.01,,60,32,150,0.0001,96.857
N_401_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_401_extract_8 6 9 35.jpg,N,N,96.06,3.8,0.14,,60,32,150,0.0001,96.857
N_402_extract_8 6 11 2.jpg,N,N,98.96,0.96,0.08,,60,32,150,0.0001,96.857
N_402_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_402_extract_8 6 9 35.jpg,N,N,98.47,1.36,0.17,,60,32,150,0.0001,96.857
N_403_extract_8 6 11 2.jpg,N,N,98.76,1.16,0.08,,60,32,150,0.0001,96.857
N_403_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_403_extract_8 6 9 35.jpg,N,N,85.11,11.0,3.89,,60,32,150,0.0001,96.857
N_404_extract_8 6 11 2.jpg,N,N,99.86,0.13,0.01,,60,32,150,0.0001,96.857
N_404_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_404_extract_8 6 9 35.jpg,N,N,89.6,6.04,4.36,,60,32,150,0.0001,96.857
N_405_extract_8 6 11 2.jpg,N,N,99.98,0.01,0.01,,60,32,150,0.0001,96.857
N_405_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_405_extract_8 6 9 35.jpg,N,N,92.45,5.03,2.53,,60,32,150,0.0001,96.857
N_406_extract_8 6 11 2.jpg,N,N,99.91,0.0,0.08,,60,32,150,0.0001,96.857
N_406_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_406_extract_8 6 9 35.jpg,N,N,97.23,2.15,0.62,,60,32,150,0.0001,96.857
N_407_extract_8 6 11 2.jpg,N,N,98.33,0.13,1.54,,60,32,150,0.0001,96.857
N_407_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_407_extract_8 6 9 35.jpg,N,N,76.95,19.4,3.64,,60,32,150,0.0001,96.857
N_408_extract_8 6 11 2.jpg,N,N,99.14,0.29,0.57,,60,32,150,0.0001,96.857
N_408_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_408_extract_8 6 9 35.jpg,N,N,81.74,16.19,2.08,,60,32,150,0.0001,96.857
N_409_extract_8 6 11 2.jpg,N,N,99.75,0.19,0.06,,60,32,150,0.0001,96.857
N_409_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_409_extract_8 6 9 35.jpg,N,N,90.81,3.4,5.79,,60,32,150,0.0001,96.857
N_40_extract_8 6 10 41.jpg,N,N,99.85,0.15,0.0,,60,32,150,0.0001,96.857
N_40_extract_8 6 11 2.jpg,N,N,99.03,0.97,0.0,,60,32,150,0.0001,96.857
N_40_extract_8 6 11 29.jpg,N,N,99.83,0.16,0.01,,60,32,150,0.0001,96.857
N_40_extract_8 6 9 35.jpg,N,N,95.67,1.2,3.13,,60,32,150,0.0001,96.857
N_410_extract_8 6 11 2.jpg,N,N,99.84,0.08,0.08,,60,32,150,0.0001,96.857
N_410_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_410_extract_8 6 9 35.jpg,N,N,85.97,11.91,2.13,,60,32,150,0.0001,96.857
N_411_extract_8 6 11 2.jpg,N,N,95.03,4.46,0.51,,60,32,150,0.0001,96.857
N_411_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_411_extract_8 6 9 35.jpg,N,N,99.38,0.31,0.31,,60,32,150,0.0001,96.857
N_412_extract_8 6 11 2.jpg,N,N,78.6,20.73,0.68,,60,32,150,0.0001,96.857
N_412_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_412_extract_8 6 9 35.jpg,N,N,82.45,2.57,14.98,,60,32,150,0.0001,96.857
N_413_extract_8 6 11 2.jpg,N,N,89.66,10.18,0.16,,60,32,150,0.0001,96.857
N_413_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_413_extract_8 6 9 35.jpg,N,N,70.95,4.97,24.08,,60,32,150,0.0001,96.857
N_414_extract_8 6 11 2.jpg,N,N,96.39,3.6,0.01,,60,32,150,0.0001,96.857
N_414_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.01,,60,32,150,0.0001,96.857
N_414_extract_8 6 9 35.jpg,N,N,96.27,2.62,1.11,,60,32,150,0.0001,96.857
N_415_extract_8 6 11 2.jpg,N,N,97.34,2.65,0.01,,60,32,150,0.0001,96.857
N_415_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_415_extract_8 6 9 35.jpg,N,N,88.96,10.48,0.57,,60,32,150,0.0001,96.857
N_416_extract_8 6 11 2.jpg,N,N,99.39,0.61,0.0,,60,32,150,0.0001,96.857
N_416_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_416_extract_8 6 9 35.jpg,N,N,97.19,2.39,0.42,,60,32,150,0.0001,96.857
N_417_extract_8 6 11 2.jpg,N,N,99.86,0.14,0.0,,60,32,150,0.0001,96.857
N_417_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_417_extract_8 6 9 35.jpg,N,N,99.01,0.8,0.18,,60,32,150,0.0001,96.857
N_418_extract_8 6 11 2.jpg,N,N,99.92,0.08,0.0,,60,32,150,0.0001,96.857
N_418_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_418_extract_8 6 9 35.jpg,N,N,67.26,22.59,10.14,,60,32,150,0.0001,96.857
N_419_extract_8 6 11 2.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_419_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_419_extract_8 6 9 35.jpg,N,N,89.47,6.07,4.46,,60,32,150,0.0001,96.857
N_41_extract_8 6 10 41.jpg,N,N,98.91,1.09,0.01,,60,32,150,0.0001,96.857
N_41_extract_8 6 11 2.jpg,N,N,99.58,0.22,0.2,,60,32,150,0.0001,96.857
N_41_extract_8 6 11 29.jpg,N,N,99.69,0.3,0.01,,60,32,150,0.0001,96.857
N_41_extract_8 6 9 35.jpg,N,N,85.28,2.48,12.24,,60,32,150,0.0001,96.857
N_420_extract_8 6 11 2.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_420_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_420_extract_8 6 9 35.jpg,N,N,98.25,1.54,0.22,,60,32,150,0.0001,96.857
N_421_extract_8 6 11 2.jpg,N,N,99.99,0.01,0.01,,60,32,150,0.0001,96.857
N_421_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_421_extract_8 6 9 35.jpg,N,N,94.5,4.33,1.17,,60,32,150,0.0001,96.857
N_422_extract_8 6 11 2.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_422_extract_8 6 11 29.jpg,N,N,99.98,0.02,0.01,,60,32,150,0.0001,96.857
N_422_extract_8 6 9 35.jpg,N,N,89.68,9.43,0.89,,60,32,150,0.0001,96.857
N_423_extract_8 6 11 2.jpg,N,N,99.98,0.0,0.02,,60,32,150,0.0001,96.857
N_423_extract_8 6 11 29.jpg,N,N,99.56,0.14,0.3,,60,32,150,0.0001,96.857
N_423_extract_8 6 9 35.jpg,N,N,70.44,23.62,5.94,,60,32,150,0.0001,96.857
N_424_extract_8 6 11 2.jpg,N,N,99.78,0.17,0.05,,60,32,150,0.0001,96.857
N_424_extract_8 6 11 29.jpg,N,N,99.98,0.01,0.01,,60,32,150,0.0001,96.857
N_424_extract_8 6 9 35.jpg,N,N,60.92,24.4,14.68,,60,32,150,0.0001,96.857
N_425_extract_8 6 11 2.jpg,N,N,99.97,0.03,0.0,,60,32,150,0.0001,96.857
N_425_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_425_extract_8 6 9 35.jpg,N,R,48.34,50.14,1.51,,60,32,150,0.0001,96.857
N_426_extract_8 6 11 2.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_426_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_426_extract_8 6 9 35.jpg,N,N,81.82,17.04,1.15,,60,32,150,0.0001,96.857
N_427_extract_8 6 11 2.jpg,N,N,99.96,0.03,0.01,,60,32,150,0.0001,96.857
N_427_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_427_extract_8 6 9 35.jpg,N,N,89.9,9.38,0.72,,60,32,150,0.0001,96.857
N_428_extract_8 6 11 2.jpg,N,N,99.88,0.04,0.08,,60,32,150,0.0001,96.857
N_428_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_428_extract_8 6 9 35.jpg,N,N,93.22,6.61,0.17,,60,32,150,0.0001,96.857
N_429_extract_8 6 11 2.jpg,N,N,99.95,0.02,0.03,,60,32,150,0.0001,96.857
N_429_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_429_extract_8 6 9 35.jpg,N,N,90.61,9.16,0.23,,60,32,150,0.0001,96.857
N_42_extract_8 6 10 41.jpg,N,N,99.68,0.32,0.0,,60,32,150,0.0001,96.857
N_42_extract_8 6 11 2.jpg,N,N,95.4,0.83,3.77,,60,32,150,0.0001,96.857
N_42_extract_8 6 11 29.jpg,N,N,99.77,0.22,0.01,,60,32,150,0.0001,96.857
N_42_extract_8 6 9 35.jpg,N,N,93.69,2.68,3.63,,60,32,150,0.0001,96.857
N_430_extract_8 6 11 2.jpg,N,N,97.96,1.98,0.06,,60,32,150,0.0001,96.857
N_430_extract_8 6 11 29.jpg,N,N,99.98,0.01,0.0,,60,32,150,0.0001,96.857
N_430_extract_8 6 9 35.jpg,N,N,87.13,11.03,1.83,,60,32,150,0.0001,96.857
N_431_extract_8 6 11 2.jpg,N,N,98.5,1.46,0.04,,60,32,150,0.0001,96.857
N_431_extract_8 6 11 29.jpg,N,N,89.66,10.33,0.0,,60,32,150,0.0001,96.857
N_431_extract_8 6 9 35.jpg,N,N,88.08,5.49,6.43,,60,32,150,0.0001,96.857
N_432_extract_8 6 11 2.jpg,N,N,98.05,1.83,0.11,,60,32,150,0.0001,96.857
N_432_extract_8 6 11 29.jpg,N,R,38.22,61.78,0.0,,60,32,150,0.0001,96.857
N_432_extract_8 6 9 35.jpg,N,N,73.85,19.83,6.33,,60,32,150,0.0001,96.857
N_433_extract_8 6 11 2.jpg,N,R,40.22,54.47,5.31,,60,32,150,0.0001,96.857
